mean_rssi,num_active_bs,Latitude,Longitude,hour,soil_temp,soil_hum,battery
-62.0,1,0.0,0.0,19,4.55,93.73,84.0
-91.0,1,0.0,0.0,19,4.62,87.23,94.0
-75.0,1,0.0,0.0,19,5.38,93.23,94.0
-87.0,1,0.0,0.0,19,4.87,69.87,96.0
-55.0,1,0.0,0.0,19,5.6,72.61,88.0
-75.0,1,0.0,0.0,19,4.76,90.58,88.0
-65.0,1,0.0,0.0,20,4.69,92.02,88.0
-62.0,1,0.0,0.0,20,4.51,95.13,88.0
-61.0,1,0.0,0.0,20,4.55,93.21,84.0
-97.0,1,0.0,0.0,20,4.58,87.26,94.0
-75.0,1,0.0,0.0,20,5.37,92.52,94.0
-92.0,1,0.0,0.0,20,4.87,69.68,96.0
-57.0,1,0.0,0.0,20,5.59,72.55,88.0
-78.0,1,0.0,0.0,20,4.75,90.28,88.0
-67.0,1,0.0,0.0,20,4.67,91.71,87.0
-61.0,1,0.0,0.0,20,4.5,95.68,88.0
-60.0,1,0.0,0.0,20,4.53,93.19,83.0
-95.0,1,0.0,0.0,20,4.6,87.15,94.0
-74.0,1,0.0,0.0,20,5.38,92.28,94.0
-93.0,1,0.0,0.0,20,4.85,69.76,96.0
-56.0,1,0.0,0.0,20,5.58,72.36,88.0
-77.0,1,0.0,0.0,20,4.75,90.83,88.0
-69.0,1,0.0,0.0,20,4.67,92.25,87.0
-61.0,1,0.0,0.0,20,4.5,95.72,88.0
-63.0,1,0.0,0.0,20,4.56,93.19,84.0
-91.0,1,0.0,0.0,20,4.6,87.38,94.0
-73.0,1,0.0,0.0,20,5.37,92.65,94.0
-86.0,1,0.0,0.0,20,4.85,69.86,96.0
-62.0,1,0.0,0.0,20,5.56,72.47,88.0
-81.0,1,0.0,0.0,20,4.71,90.58,87.0
-69.0,1,0.0,0.0,20,4.67,91.43,88.0
-63.0,1,0.0,0.0,20,4.51,96.05,88.0
-65.0,1,0.0,0.0,20,4.53,93.83,84.0
-91.0,1,0.0,0.0,20,4.57,87.59,94.0
-73.0,1,0.0,0.0,20,5.34,92.23,94.0
-85.0,1,0.0,0.0,20,4.84,69.83,96.0
-56.0,1,0.0,0.0,20,5.54,72.49,88.0
-81.0,1,0.0,0.0,20,4.71,90.35,88.0
-71.0,1,0.0,0.0,20,4.67,91.95,87.0
-65.0,1,0.0,0.0,20,4.53,95.86,88.0
-65.0,1,0.0,0.0,20,4.55,92.73,84.0
-85.0,1,0.0,0.0,20,4.58,87.7,94.0
-75.0,1,0.0,0.0,20,5.34,92.4,94.0
-83.0,1,0.0,0.0,20,4.84,69.93,96.0
-55.0,1,0.0,0.0,20,5.55,72.48,88.0
-80.0,1,0.0,0.0,20,4.69,90.33,88.0
-71.0,1,0.0,0.0,20,4.66,91.85,87.0
-63.0,1,0.0,0.0,20,4.5,95.97,88.0
-62.0,1,0.0,0.0,20,4.5,92.85,84.0
-86.0,1,0.0,0.0,20,4.57,87.74,94.0
-73.0,1,0.0,0.0,20,5.36,92.3,94.0
-81.0,1,0.0,0.0,20,4.8,69.89,96.0
-60.0,1,0.0,0.0,20,5.53,72.76,88.0
-79.0,1,0.0,0.0,20,4.67,90.55,88.0
-66.0,1,0.0,0.0,20,4.69,92.29,87.0
-62.0,1,0.0,0.0,20,4.52,96.14,88.0
-65.0,1,0.0,0.0,20,4.48,93.15,84.0
-87.0,1,0.0,0.0,20,4.54,88.1,94.0
-73.0,1,0.0,0.0,20,5.33,91.99,94.0
-84.0,1,0.0,0.0,20,4.8,69.94,96.0
-52.0,1,0.0,0.0,20,5.55,72.53,88.0
-77.0,1,0.0,0.0,20,4.67,90.25,88.0
-65.0,1,0.0,0.0,20,4.69,91.83,87.0
-62.0,1,0.0,0.0,20,4.5,95.25,88.0
-62.0,1,0.0,0.0,20,4.48,92.96,84.0
-92.0,1,0.0,0.0,20,4.56,87.13,94.0
-74.0,1,0.0,0.0,20,5.33,92.19,94.0
-83.0,1,0.0,0.0,20,4.81,69.83,96.0
-55.0,1,0.0,0.0,20,5.52,72.6,88.0
-77.0,1,0.0,0.0,20,4.63,90.09,88.0
-65.0,1,0.0,0.0,20,4.69,92.0,87.0
-61.0,1,0.0,0.0,20,4.48,95.17,88.0
-62.0,1,0.0,0.0,20,4.48,93.55,84.0
-98.0,1,0.0,0.0,20,4.56,87.3,94.0
-74.0,1,0.0,0.0,20,5.35,92.31,94.0
-88.0,1,0.0,0.0,20,4.81,69.89,96.0
-57.0,1,0.0,0.0,20,5.51,72.4,88.0
-78.0,1,0.0,0.0,20,4.65,89.99,87.0
-66.0,1,0.0,0.0,20,4.69,91.62,88.0
-60.0,1,0.0,0.0,20,4.5,95.63,88.0
-61.0,1,0.0,0.0,20,4.46,93.39,84.0
-93.0,1,0.0,0.0,20,4.55,87.01,94.0
-74.0,1,0.0,0.0,20,5.32,92.0,94.0
-93.0,1,0.0,0.0,20,4.79,69.8,96.0
-56.0,1,0.0,0.0,20,5.5,72.58,88.0
-78.0,1,0.0,0.0,20,4.65,90.08,87.0
-67.0,1,0.0,0.0,20,4.67,92.04,87.0
-62.0,1,0.0,0.0,20,4.48,95.24,88.0
-62.0,1,0.0,0.0,20,4.46,93.48,84.0
-89.0,1,0.0,0.0,20,4.54,87.41,94.0
-71.0,1,0.0,0.0,20,5.32,92.87,94.0
-86.0,1,0.0,0.0,20,4.79,69.78,96.0
-61.0,1,0.0,0.0,20,5.49,72.44,88.0
-80.0,1,0.0,0.0,20,4.61,89.98,88.0
-71.0,1,0.0,0.0,20,4.67,92.32,88.0
-63.0,1,0.0,0.0,20,4.48,95.61,88.0
-65.0,1,0.0,0.0,20,4.44,93.57,83.0
-91.0,1,0.0,0.0,20,4.56,87.05,94.0
-73.0,1,0.0,0.0,20,5.31,92.31,94.0
-85.0,1,0.0,0.0,20,4.77,69.87,96.0
-56.0,1,0.0,0.0,20,5.48,72.69,89.0
-83.0,1,0.0,0.0,20,4.61,90.41,88.0
-69.0,1,0.0,0.0,21,4.67,91.57,88.0
-65.0,1,0.0,0.0,21,4.48,95.76,88.0
-63.0,1,0.0,0.0,21,4.42,93.24,84.0
-87.0,1,0.0,0.0,21,4.56,87.82,94.0
-75.0,1,0.0,0.0,21,5.33,92.46,94.0
-81.0,1,0.0,0.0,21,4.77,69.8,96.0
-55.0,1,0.0,0.0,21,5.44,72.53,88.0
-79.0,1,0.0,0.0,21,4.6,90.2,88.0
-69.0,1,0.0,0.0,21,4.67,91.97,88.0
-61.0,1,0.0,0.0,21,4.48,95.69,88.0
-63.0,1,0.0,0.0,21,4.44,93.25,84.0
-87.0,1,0.0,0.0,21,4.53,86.95,94.0
-72.0,1,0.0,0.0,21,5.29,93.05,94.0
-82.0,1,0.0,0.0,21,4.77,69.92,96.0
-61.0,1,0.0,0.0,21,5.45,72.4,88.0
-79.0,1,0.0,0.0,21,4.59,90.3,88.0
-65.0,1,0.0,0.0,21,4.67,91.5,88.0
-62.0,1,0.0,0.0,21,4.46,95.31,88.0
-67.0,1,0.0,0.0,21,4.42,92.79,83.0
-86.0,1,0.0,0.0,21,4.55,87.17,94.0
-73.0,1,0.0,0.0,21,5.29,92.35,94.0
-82.0,1,0.0,0.0,21,4.73,69.9,96.0
-52.0,1,0.0,0.0,21,5.41,72.44,88.0
-75.0,1,0.0,0.0,21,4.58,90.55,87.0
-66.0,1,0.0,0.0,21,4.66,92.11,87.0
-62.0,1,0.0,0.0,21,4.48,95.72,88.0
-61.0,1,0.0,0.0,21,4.42,93.16,84.0
-92.0,1,0.0,0.0,21,4.53,87.5,94.0
-75.0,1,0.0,0.0,21,5.3,92.57,94.0
-84.0,1,0.0,0.0,21,4.75,70.05,96.0
-56.0,1,0.0,0.0,21,5.42,72.58,88.0
-77.0,1,0.0,0.0,21,4.57,90.61,88.0
-64.0,1,0.0,0.0,21,4.67,91.97,87.0
-61.0,1,0.0,0.0,21,4.48,95.45,88.0
-61.0,1,0.0,0.0,21,4.41,93.7,84.0
-99.0,1,0.0,0.0,21,4.52,87.44,94.0
-74.0,1,0.0,0.0,21,5.29,93.04,94.0
-91.0,1,0.0,0.0,21,4.73,69.96,96.0
-57.0,1,0.0,0.0,21,5.4,72.42,88.0
-77.0,1,0.0,0.0,21,4.57,90.28,88.0
-67.0,1,0.0,0.0,21,4.67,91.73,87.0
-61.0,1,0.0,0.0,21,4.48,95.55,88.0
-61.0,1,0.0,0.0,21,4.39,93.27,84.0
-95.0,1,0.0,0.0,21,4.51,87.58,94.0
-74.0,1,0.0,0.0,21,5.27,92.71,94.0
-91.0,1,0.0,0.0,21,4.69,69.98,96.0
-56.0,1,0.0,0.0,21,5.38,72.43,88.0
-78.0,1,0.0,0.0,21,4.54,90.94,88.0
-65.0,1,0.0,0.0,21,4.67,91.82,88.0
-61.0,1,0.0,0.0,21,4.48,95.98,88.0
-63.0,1,0.0,0.0,21,4.38,92.96,83.0
-91.0,1,0.0,0.0,21,4.48,87.58,94.0
-72.0,1,0.0,0.0,21,5.26,92.17,94.0
-85.0,1,0.0,0.0,21,4.69,69.81,96.0
-60.0,1,0.0,0.0,21,5.38,72.51,88.0
-81.0,1,0.0,0.0,21,4.52,90.35,88.0
-71.0,1,0.0,0.0,21,4.67,91.89,87.0
-63.0,1,0.0,0.0,21,4.46,95.53,88.0
-63.0,1,0.0,0.0,21,4.38,93.21,84.0
-91.0,1,0.0,0.0,21,4.5,87.31,94.0
-74.0,1,0.0,0.0,21,5.28,92.37,94.0
-85.0,1,0.0,0.0,21,4.69,70.12,96.0
-56.0,1,0.0,0.0,21,5.36,72.46,88.0
-83.0,1,0.0,0.0,21,4.48,90.13,88.0
-69.0,1,0.0,0.0,21,4.67,91.32,87.0
-65.0,1,0.0,0.0,21,4.48,96.02,88.0
-65.0,1,0.0,0.0,21,4.35,93.56,83.0
-87.0,1,0.0,0.0,21,4.48,87.45,94.0
-74.0,1,0.0,0.0,21,5.24,92.79,94.0
-80.0,1,0.0,0.0,21,4.67,69.93,96.0
-53.0,1,0.0,0.0,21,5.35,72.4,88.0
-80.0,1,0.0,0.0,21,4.48,90.32,88.0
-71.0,1,0.0,0.0,21,4.66,91.83,87.0
-63.0,1,0.0,0.0,21,4.46,94.9,88.0
-63.0,1,0.0,0.0,21,4.33,93.39,83.0
-86.0,1,0.0,0.0,21,4.48,86.66,94.0
-73.0,1,0.0,0.0,21,5.25,92.31,94.0
-82.0,1,0.0,0.0,21,4.69,69.89,96.0
-60.0,1,0.0,0.0,21,5.32,72.42,88.0
-79.0,1,0.0,0.0,21,4.46,90.1,88.0
-66.0,1,0.0,0.0,21,4.66,92.13,87.0
-62.0,1,0.0,0.0,21,4.46,95.3,88.0
-63.0,1,0.0,0.0,21,4.33,92.99,84.0
-87.0,1,0.0,0.0,21,4.46,87.32,94.0
-71.0,1,0.0,0.0,21,5.25,92.5,94.0
-82.0,1,0.0,0.0,21,4.66,69.99,96.0
-54.0,1,0.0,0.0,21,5.31,72.44,88.0
-75.0,1,0.0,0.0,21,4.42,90.4,87.0
-65.0,1,0.0,0.0,21,4.66,91.86,87.0
-62.0,1,0.0,0.0,21,4.46,95.17,88.0
-62.0,1,0.0,0.0,21,4.31,93.66,83.0
-93.0,1,0.0,0.0,21,4.46,87.11,94.0
-74.0,1,0.0,0.0,21,5.25,92.87,94.0
-84.0,1,0.0,0.0,21,4.63,69.74,96.0
-56.0,1,0.0,0.0,21,5.29,72.47,88.0
-74.0,1,0.0,0.0,22,4.42,90.69,88.0
-66.0,1,0.0,0.0,22,4.65,91.8,88.0
-62.0,1,0.0,0.0,22,4.44,95.43,88.0
-59.0,1,0.0,0.0,22,4.3,92.29,84.0
-98.0,1,0.0,0.0,22,4.44,87.23,94.0
-73.0,1,0.0,0.0,22,5.23,92.54,94.0
-90.0,1,0.0,0.0,22,4.61,69.92,96.0
-56.0,1,0.0,0.0,22,5.26,72.46,88.0
-77.0,1,0.0,0.0,22,4.38,90.43,88.0
-67.0,1,0.0,0.0,22,4.65,92.03,87.0
-61.0,1,0.0,0.0,22,4.44,96.02,88.0
-61.0,1,0.0,0.0,22,4.29,93.0,83.0
-95.0,1,0.0,0.0,22,4.42,87.64,94.0
-74.0,1,0.0,0.0,22,5.21,92.77,94.0
-54.0,1,0.0,0.0,22,5.23,72.6,88.0
-78.0,1,0.0,0.0,22,4.38,90.34,87.0
-65.0,1,0.0,0.0,22,4.63,92.16,87.0
-61.0,1,0.0,0.0,22,4.46,95.41,88.0
-63.0,1,0.0,0.0,22,4.29,93.03,84.0
-90.0,1,0.0,0.0,22,4.42,87.53,94.0
-72.0,1,0.0,0.0,22,5.21,91.91,94.0
-84.0,1,0.0,0.0,22,4.59,69.8,96.0
-61.0,1,0.0,0.0,22,5.21,72.48,88.0
-81.0,1,0.0,0.0,22,4.34,89.77,88.0
-71.0,1,0.0,0.0,22,4.64,91.22,87.0
-63.0,1,0.0,0.0,22,4.44,95.69,88.0
-65.0,1,0.0,0.0,22,4.27,92.72,83.0
-89.0,1,0.0,0.0,22,4.4,87.4,94.0
-71.0,1,0.0,0.0,22,5.2,92.26,94.0
-84.0,1,0.0,0.0,22,4.58,69.86,96.0
-55.0,1,0.0,0.0,22,5.2,72.35,88.0
-83.0,1,0.0,0.0,22,4.34,90.19,88.0
-69.0,1,0.0,0.0,22,4.63,91.76,87.0
-65.0,1,0.0,0.0,22,4.44,96.2,88.0
-65.0,1,0.0,0.0,22,4.23,92.98,83.0
-86.0,1,0.0,0.0,22,4.41,88.02,94.0
-74.0,1,0.0,0.0,22,5.2,92.68,94.0
-81.0,1,0.0,0.0,22,4.56,70.08,96.0
-52.0,1,0.0,0.0,22,5.14,72.36,88.0
-80.0,1,0.0,0.0,22,4.3,90.24,88.0
-72.0,1,0.0,0.0,22,4.63,91.3,87.0
-63.0,1,0.0,0.0,22,4.42,95.8,88.0
-63.0,1,0.0,0.0,22,4.21,93.13,83.0
-87.0,1,0.0,0.0,22,4.39,86.95,94.0
-73.0,1,0.0,0.0,22,5.19,92.72,94.0
-79.0,1,0.0,0.0,22,4.54,70.01,96.0
-59.0,1,0.0,0.0,22,5.15,72.32,88.0
-77.0,1,0.0,0.0,22,4.27,90.14,88.0
-66.0,1,0.0,0.0,22,4.61,92.41,87.0
-61.0,1,0.0,0.0,22,4.42,95.48,88.0
-65.0,1,0.0,0.0,22,4.19,93.13,83.0
-87.0,1,0.0,0.0,22,4.38,87.56,94.0
-73.0,1,0.0,0.0,22,5.19,92.38,94.0
-83.0,1,0.0,0.0,22,4.52,69.85,96.0
-55.0,1,0.0,0.0,22,5.12,72.54,88.0
-74.0,1,0.0,0.0,22,4.26,89.82,87.0
-66.0,1,0.0,0.0,22,4.63,92.21,87.0
-62.0,1,0.0,0.0,22,4.41,96.15,88.0
-61.0,1,0.0,0.0,22,4.19,92.91,84.0
-92.0,1,0.0,0.0,22,4.38,87.3,94.0
-73.0,1,0.0,0.0,22,5.15,92.83,94.0
-85.0,1,0.0,0.0,22,4.51,69.97,96.0
-56.0,1,0.0,0.0,22,5.07,72.37,88.0
-77.0,1,0.0,0.0,22,4.19,90.4,88.0
-66.0,1,0.0,0.0,22,4.62,92.07,88.0
-60.0,1,0.0,0.0,22,4.4,95.74,88.0
-59.0,1,0.0,0.0,22,4.15,92.4,83.0
-99.0,1,0.0,0.0,22,4.35,87.43,94.0
-73.0,1,0.0,0.0,22,5.16,92.87,94.0
-90.0,1,0.0,0.0,22,4.48,69.98,96.0
-57.0,1,0.0,0.0,22,5.07,72.29,88.0
-77.0,1,0.0,0.0,22,4.17,89.83,88.0
-67.0,1,0.0,0.0,22,4.6,92.3,87.0
-60.0,1,0.0,0.0,22,4.41,95.47,88.0
-59.0,1,0.0,0.0,22,4.12,93.4,83.0
-93.0,1,0.0,0.0,22,4.33,87.51,94.0
-72.0,1,0.0,0.0,22,5.14,92.73,94.0
-92.0,1,0.0,0.0,22,4.44,70.07,96.0
-53.0,1,0.0,0.0,22,5.03,72.36,88.0
-78.0,1,0.0,0.0,22,4.17,90.22,88.0
-68.0,1,0.0,0.0,22,4.6,91.72,87.0
-61.0,1,0.0,0.0,22,4.4,95.12,88.0
-60.0,1,0.0,0.0,22,4.13,93.26,83.0
-91.0,1,0.0,0.0,22,4.31,87.59,94.0
-71.0,1,0.0,0.0,22,5.11,92.38,94.0
-86.0,1,0.0,0.0,22,4.42,70.01,96.0
-60.0,1,0.0,0.0,22,5.01,72.55,88.0
-80.0,1,0.0,0.0,22,4.14,90.32,88.0
-71.0,1,0.0,0.0,22,4.6,91.69,88.0
-63.0,1,0.0,0.0,22,4.37,95.7,88.0
-65.0,1,0.0,0.0,22,4.1,93.01,83.0
-90.0,1,0.0,0.0,22,4.3,87.38,94.0
-73.0,1,0.0,0.0,22,5.1,92.35,94.0
-82.0,1,0.0,0.0,22,4.42,69.91,96.0
-55.0,1,0.0,0.0,23,4.98,72.37,88.0
-80.0,1,0.0,0.0,23,4.1,90.71,87.0
-71.0,1,0.0,0.0,23,4.58,91.97,87.0
-63.0,1,0.0,0.0,23,4.39,95.93,88.0
-65.0,1,0.0,0.0,23,4.06,92.99,83.0
-86.0,1,0.0,0.0,23,4.3,87.69,94.0
-74.0,1,0.0,0.0,23,5.07,92.52,94.0
-81.0,1,0.0,0.0,23,4.41,70.07,96.0
-53.0,1,0.0,0.0,23,4.94,72.6,88.0
-80.0,1,0.0,0.0,23,4.07,90.17,88.0
-72.0,1,0.0,0.0,23,4.59,92.17,88.0
-63.0,1,0.0,0.0,23,4.36,95.03,88.0
-65.0,1,0.0,0.0,23,4.06,93.25,83.0
-87.0,1,0.0,0.0,23,4.28,87.88,94.0
-71.0,1,0.0,0.0,23,5.07,92.72,94.0
-85.0,1,0.0,0.0,23,4.38,69.96,96.0
-53.0,1,0.0,0.0,23,4.92,72.4,88.0
-80.0,1,0.0,0.0,23,4.07,90.55,88.0
-67.0,1,0.0,0.0,23,4.56,91.89,87.0
-62.0,1,0.0,0.0,23,4.37,94.91,88.0
-65.0,1,0.0,0.0,23,4.02,92.96,83.0
-87.0,1,0.0,0.0,23,4.26,87.14,94.0
-71.0,1,0.0,0.0,23,5.07,92.28,94.0
-81.0,1,0.0,0.0,23,4.36,70.05,96.0
-54.0,1,0.0,0.0,23,4.89,72.51,88.0
-77.0,1,0.0,0.0,23,4.0,90.24,88.0
-66.0,1,0.0,0.0,23,4.55,92.33,88.0
-62.0,1,0.0,0.0,23,4.34,95.19,88.0
-60.0,1,0.0,0.0,23,4.02,92.29,83.0
-92.0,1,0.0,0.0,23,4.23,87.5,94.0
-74.0,1,0.0,0.0,23,5.04,92.06,94.0
-86.0,1,0.0,0.0,23,4.34,69.9,96.0
-55.0,1,0.0,0.0,23,4.85,72.43,88.0
-77.0,1,0.0,0.0,23,3.99,90.49,87.0
-65.0,1,0.0,0.0,23,4.53,92.16,87.0
-62.0,1,0.0,0.0,23,4.34,95.66,88.0
-59.0,1,0.0,0.0,23,3.97,92.27,84.0
-97.0,1,0.0,0.0,23,4.23,87.54,94.0
-72.0,1,0.0,0.0,23,5.04,92.63,94.0
-95.0,1,0.0,0.0,23,4.33,69.8,96.0
-57.0,1,0.0,0.0,23,4.83,72.35,88.0
-78.0,1,0.0,0.0,23,3.94,90.61,87.0
-66.0,1,0.0,0.0,23,4.55,91.95,87.0
-61.0,1,0.0,0.0,23,4.31,95.79,88.0
-61.0,1,0.0,0.0,23,3.96,93.5,83.0
-92.0,1,0.0,0.0,23,4.21,87.18,94.0
-73.0,1,0.0,0.0,23,5.03,92.72,94.0
-95.0,1,0.0,0.0,23,4.28,70.01,96.0
-55.0,1,0.0,0.0,23,4.8,72.26,88.0
-79.0,1,0.0,0.0,23,3.92,90.13,88.0
-67.0,1,0.0,0.0,23,4.56,91.91,87.0
-62.0,1,0.0,0.0,23,4.3,95.83,88.0
-60.0,1,0.0,0.0,23,3.94,92.91,83.0
-84.0,1,0.0,0.0,23,4.21,87.43,94.0
-71.0,1,0.0,0.0,23,5.0,92.36,94.0
-86.0,1,0.0,0.0,23,4.27,70.04,96.0
-61.0,1,0.0,0.0,23,4.77,72.31,88.0
-81.0,1,0.0,0.0,23,3.88,89.68,88.0
-71.0,1,0.0,0.0,23,4.53,92.27,87.0
-63.0,1,0.0,0.0,23,4.31,95.81,88.0
-65.0,1,0.0,0.0,23,3.91,92.99,84.0
-90.0,1,0.0,0.0,23,4.19,87.0,94.0
-71.0,1,0.0,0.0,23,5.0,92.76,94.0
-85.0,1,0.0,0.0,23,4.25,70.1,96.0
-56.0,1,0.0,0.0,23,4.76,72.28,88.0
-83.0,1,0.0,0.0,23,3.87,90.4,87.0
-69.0,1,0.0,0.0,23,4.51,92.05,87.0
-65.0,1,0.0,0.0,23,4.31,95.5,88.0
-63.0,1,0.0,0.0,23,3.88,92.78,84.0
-87.0,1,0.0,0.0,23,4.17,87.53,94.0
-74.0,1,0.0,0.0,23,4.96,92.4,94.0
-83.0,1,0.0,0.0,23,4.23,69.79,96.0
-53.0,1,0.0,0.0,23,4.71,72.33,88.0
-78.0,1,0.0,0.0,23,3.82,90.24,87.0
-72.0,1,0.0,0.0,23,4.51,91.96,87.0
-62.0,1,0.0,0.0,23,4.3,95.22,88.0
-65.0,1,0.0,0.0,23,3.86,93.11,84.0
-87.0,1,0.0,0.0,23,4.16,87.15,94.0
-69.0,1,0.0,0.0,23,4.96,92.15,94.0
-84.0,1,0.0,0.0,23,4.21,69.89,96.0
-51.0,1,0.0,0.0,23,4.67,72.29,88.0
-79.0,1,0.0,0.0,23,3.81,89.94,87.0
-65.0,1,0.0,0.0,23,4.52,92.43,87.0
-62.0,1,0.0,0.0,23,4.27,95.56,88.0
-63.0,1,0.0,0.0,23,3.84,92.58,83.0
-86.0,1,0.0,0.0,23,4.15,87.41,94.0
-72.0,1,0.0,0.0,23,4.92,92.15,94.0
-82.0,1,0.0,0.0,23,4.17,69.91,96.0
-53.0,1,0.0,0.0,23,4.65,72.17,88.0
-75.0,1,0.0,0.0,23,3.77,90.43,87.0
-66.0,1,0.0,0.0,23,4.5,92.18,87.0
-62.0,1,0.0,0.0,23,4.26,95.84,88.0
-60.0,1,0.0,0.0,23,3.81,93.45,83.0
-92.0,1,0.0,0.0,23,4.08,87.38,94.0
-74.0,1,0.0,0.0,23,4.91,92.46,94.0
-87.0,1,0.0,0.0,0,4.17,69.76,96.0
-53.0,1,0.0,0.0,0,4.62,72.31,88.0
-77.0,1,0.0,0.0,0,3.74,90.19,87.0
-66.0,1,0.0,0.0,0,4.48,92.08,87.0
-62.0,1,0.0,0.0,0,4.27,95.35,88.0
-60.0,1,0.0,0.0,0,3.77,93.03,84.0
-96.0,1,0.0,0.0,0,4.08,88.28,94.0
-74.0,1,0.0,0.0,0,4.88,92.51,94.0
-92.0,1,0.0,0.0,0,4.15,70.06,96.0
-56.0,1,0.0,0.0,0,4.6,72.15,88.0
-77.0,1,0.0,0.0,0,3.72,90.94,87.0
-68.0,1,0.0,0.0,0,4.44,91.95,87.0
-60.0,1,0.0,0.0,0,4.23,95.72,88.0
-61.0,1,0.0,0.0,0,3.75,92.74,83.0
-92.0,1,0.0,0.0,0,4.06,87.31,94.0
-72.0,1,0.0,0.0,0,4.88,92.71,94.0
-92.0,1,0.0,0.0,0,4.12,70.0,96.0
-53.0,1,0.0,0.0,0,4.57,72.22,88.0
-78.0,1,0.0,0.0,0,3.68,90.48,87.0
-69.0,1,0.0,0.0,0,4.46,92.51,87.0
-62.0,1,0.0,0.0,0,4.23,95.69,88.0
-62.0,1,0.0,0.0,0,3.75,92.96,83.0
-89.0,1,0.0,0.0,0,4.04,87.8,94.0
-72.0,1,0.0,0.0,0,4.88,92.58,94.0
-87.0,1,0.0,0.0,0,4.12,70.08,96.0
-54.0,1,0.0,0.0,0,4.55,72.37,88.0
-81.0,1,0.0,0.0,0,3.65,90.35,87.0
-71.0,1,0.0,0.0,0,4.44,91.93,87.0
-63.0,1,0.0,0.0,0,4.23,95.37,88.0
-65.0,1,0.0,0.0,0,3.69,93.25,83.0
-89.0,1,0.0,0.0,0,4.02,87.76,94.0
-72.0,1,0.0,0.0,0,4.84,91.97,94.0
-86.0,1,0.0,0.0,0,4.08,69.96,96.0
-56.0,1,0.0,0.0,0,4.53,72.29,88.0
-83.0,1,0.0,0.0,0,3.63,90.39,87.0
-71.0,1,0.0,0.0,0,4.44,91.97,87.0
-63.0,1,0.0,0.0,0,4.21,95.37,88.0
-65.0,1,0.0,0.0,0,3.67,92.86,83.0
-86.0,1,0.0,0.0,0,4.03,87.53,94.0
-74.0,1,0.0,0.0,0,4.82,92.73,94.0
-83.0,1,0.0,0.0,0,4.06,69.99,96.0
-55.0,1,0.0,0.0,0,4.48,72.36,88.0
-78.0,1,0.0,0.0,0,3.59,90.15,88.0
-70.0,1,0.0,0.0,0,4.42,92.21,87.0
-63.0,1,0.0,0.0,0,4.19,95.97,88.0
-63.0,1,0.0,0.0,0,3.65,93.18,83.0
-87.0,1,0.0,0.0,0,3.99,87.22,94.0
-69.0,1,0.0,0.0,0,4.81,92.63,94.0
-84.0,1,0.0,0.0,0,4.04,69.94,96.0
-51.0,1,0.0,0.0,0,4.46,72.3,88.0
-80.0,1,0.0,0.0,0,3.54,89.91,88.0
-66.0,1,0.0,0.0,0,4.41,92.59,87.0
-62.0,1,0.0,0.0,0,4.16,95.79,88.0
-63.0,1,0.0,0.0,0,3.64,92.33,83.0
-87.0,1,0.0,0.0,0,3.97,87.51,94.0
-72.0,1,0.0,0.0,0,4.79,92.85,94.0
-84.0,1,0.0,0.0,0,4.02,69.91,96.0
-54.0,1,0.0,0.0,0,4.44,72.22,88.0
-77.0,1,0.0,0.0,0,3.54,90.36,88.0
-66.0,1,0.0,0.0,0,4.41,91.69,87.0
-62.0,1,0.0,0.0,0,4.17,95.49,88.0
-61.0,1,0.0,0.0,0,3.63,92.95,83.0
-93.0,1,0.0,0.0,0,3.96,87.47,94.0
-75.0,1,0.0,0.0,0,4.78,92.01,94.0
-87.0,1,0.0,0.0,0,4.0,70.1,96.0
-56.0,1,0.0,0.0,0,4.42,72.31,88.0
-75.0,1,0.0,0.0,0,3.49,90.15,88.0
-66.0,1,0.0,0.0,0,4.4,91.92,87.0
-62.0,1,0.0,0.0,0,4.16,95.92,88.0
-61.0,1,0.0,0.0,0,3.59,92.87,84.0
-92.0,1,0.0,0.0,0,3.94,87.95,94.0
-73.0,1,0.0,0.0,0,4.73,92.66,94.0
-90.0,1,0.0,0.0,0,3.99,70.08,96.0
-56.0,1,0.0,0.0,0,4.39,72.25,88.0
-75.0,1,0.0,0.0,0,3.48,90.18,88.0
-68.0,1,0.0,0.0,0,4.36,91.9,87.0
-61.0,1,0.0,0.0,0,4.14,95.84,88.0
-61.0,1,0.0,0.0,0,3.57,93.53,83.0
-90.0,1,0.0,0.0,0,3.92,88.19,94.0
-73.0,1,0.0,0.0,0,4.71,92.78,94.0
-91.0,1,0.0,0.0,0,3.96,70.08,96.0
-55.0,1,0.0,0.0,0,4.38,72.35,88.0
-77.0,1,0.0,0.0,0,3.45,89.96,88.0
-69.0,1,0.0,0.0,0,4.35,91.83,87.0
-62.0,1,0.0,0.0,0,4.13,96.02,88.0
-62.0,1,0.0,0.0,0,3.54,93.12,84.0
-87.0,1,0.0,0.0,0,3.9,87.68,94.0
-72.0,1,0.0,0.0,0,4.71,93.09,94.0
-85.0,1,0.0,0.0,0,3.94,70.07,96.0
-60.0,1,0.0,0.0,0,4.33,72.22,88.0
-79.0,1,0.0,0.0,0,3.42,89.64,87.0
-71.0,1,0.0,0.0,0,4.36,91.93,87.0
-62.0,1,0.0,0.0,0,4.13,95.81,88.0
-65.0,1,0.0,0.0,0,3.51,93.01,83.0
-89.0,1,0.0,0.0,0,3.87,87.54,94.0
